afterCorrection	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
protist_Zotu286	0.054347826	0.217391304	0.217391304	0	0.054347826	4.076086957	0.054347826	0	0	0.054347826	0.217391304	0	0	1.032608696	0.054347826	0.652173913	0	0.597826087	0.108695652	0.815217391	0	0.434782609	0.163043478	3.206521739	0	0.27173913	0	0	0	0.543478261	0	0	0	0.217391304	0.326086957	0.108695652	0	0	0	0.27173913	0	0.217391304	0.108695652	0.054347826	0	0.108695652	0	0.489130435	0	0	0	0.489130435	0	0	0	0	0	0.163043478	0.054347826	0	0	0	0	0.108695652	0	0	0.543478261	0	0.108695652	0	0	0	0.815217391	4.510869565	0.380434783	0.380434783	0.326086957	0.054347826	0.706521739	0.543478261	0.869565217	0	0.326086957	0	0.163043478	0.054347826	1.739130435	0	1.358695652	0	2.663043478	0.217391304	1.52173913	0	0	27.06521739	0	0.054347826	0.054347826	23.58695652	0.326086957	0	0.869565217	34.02173913	0	0	0
protist_Zotu29	16.0326087	20.54347826	14.61956522	5.815217391	14.72826087	9.619565217	31.52173913	9.510869565	12.82608696	17.55434783	28.26086957	15.16304348	16.52173913	10.05434783	19.18478261	3.315217391	11.0326087	11.14130435	10.48913043	10.10869565	22.77173913	24.40217391	7.5	1.467391304	12.5	23.69565217	10.81521739	17.01086957	25	18.58695652	42.55434783	0	6.793478261	41.52173913	39.83695652	3.043478261	12.39130435	25.92391304	26.90217391	10.10869565	19.23913043	28.42391304	40.27173913	1.25	7.717391304	31.57608696	16.90217391	1.413043478	21.68478261	15.43478261	29.45652174	15	37.66304348	54.18478261	33.85869565	9.619565217	15.81521739	58.31521739	26.25	0	12.7173913	201.7934783	28.31521739	12.2826087	6.793478261	10.32608696	29.07608696	11.95652174	43.09782609	22.93478261	0.108695652	19.72826087	4.456521739	42.39130435	8.152173913	11.25	16.35869565	18.85869565	10.76086957	21.19565217	8.695652174	17.22826087	10.54347826	4.510869565	6.032608696	18.04347826	9.184782609	5.923913043	11.25	14.02173913	5.108695652	1.793478261	6.739130435	12.7173913	5.27173913	17.7173913	4.619565217	22.55434783	0.815217391	22.06521739	1.902173913	9.782608696	12.88043478	13.26086957	3.423913043	14.29347826	0.923913043
protist_Zotu320	0.163043478	0	0	0	0	0	0	0.217391304	0.163043478	0	0	0	0.054347826	0	0	55.59782609	0	0	0	1.195652174	0	0	0	0.054347826	0	0	2.826086957	0.054347826	0	0	0	0	0	0	0.054347826	0.760869565	0	0.054347826	0	0	0	0	0.108695652	0	0	0.054347826	2.22826087	0	0.054347826	0	0.054347826	0	0.108695652	0.108695652	0.108695652	0	0	0	0.054347826	0	0	0	0.054347826	0	0	2.065217391	0.815217391	0	0	0.054347826	0	0	0	0	0	0	0	0.054347826	0	0	0	0.054347826	0	0	0	0	0	0	0	0	0	0	0	0.163043478	0	0.652173913	0	0	0	1.141304348	0	0.054347826	0	0.597826087	0	0.054347826	2.77173913
protist_Zotu41	8.206521739	6.358695652	14.34782609	12.33695652	12.01086957	3.423913043	21.84782609	11.68478261	27.77173913	6.195652174	17.55434783	17.55434783	34.34782609	4.239130435	22.2826087	10.48913043	18.47826087	7.663043478	13.85869565	8.097826087	7.282608696	3.695652174	9.510869565	10.38043478	14.07608696	7.717391304	24.7826087	18.75	6.304347826	7.663043478	43.47826087	0	3.913043478	24.13043478	25.76086957	9.565217391	7.445652174	7.826086957	20.10869565	12.11956522	6.902173913	12.5	27.93478261	9.076086957	6.358695652	12.06521739	40.48913043	15.16304348	7.391304348	0.27173913	55.05434783	35.76086957	11.84782609	25.76086957	32.01086957	16.4673913	31.68478261	8.967391304	58.64130435	0.706521739	9.891304348	2.717391304	46.0326087	24.72826087	5.97826087	53.42391304	36.90217391	7.119565217	7.554347826	52.60869565	2.173913043	18.80434783	1.467391304	25.97826087	10.27173913	12.06521739	4.239130435	15.81521739	10.43478261	10.92391304	3.804347826	9.02173913	8.206521739	8.369565217	1.793478261	13.47826087	6.195652174	19.72826087	2.010869565	15.97826087	7.119565217	8.260869565	1.358695652	13.85869565	11.95652174	10.54347826	1.847826087	17.5	6.576086957	17.55434783	0.706521739	17.55434783	4.402173913	11.25	3.695652174	20.27173913	2.391304348
protist_Zotu454	0	0.706521739	0	0	0	7.717391304	0	0	0	2.282608696	0	0.054347826	0	0.543478261	0	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0.054347826	0	0.054347826	0	0	0.597826087	0.326086957	0	0	1.358695652	0.054347826	0	0	0.380434783	0.054347826	0	0	0.597826087	0	0	0	23.5326087	0	0	0	0.27173913	0.054347826	0	0	0.163043478	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0	0	0.217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0	0	0	0	0.054347826	0	0	0	0	0	0	0	0.108695652	0.163043478	0	0
protist_Zotu61	7.010869565	17.33695652	0.652173913	8.913043478	5.489130435	10.38043478	16.35869565	4.565217391	7.989130435	13.26086957	12.82608696	10.97826087	20.27173913	9.782608696	21.30434783	2.554347826	8.695652174	4.782608696	11.84782609	3.75	5.869565217	8.47826087	8.260869565	4.293478261	3.532608696	7.282608696	10.76086957	9.456521739	5.543478261	6.25	14.83695652	0	4.130434783	10	15.86956522	8.369565217	4.402173913	5.054347826	10	6.141304348	4.836956522	7.608695652	18.26086957	0.380434783	1.141304348	9.836956522	11.52173913	1.358695652	5.923913043	17.33695652	17.98913043	5.054347826	6.358695652	12.39130435	18.36956522	3.913043478	8.47826087	19.61956522	20.2173913	0	4.02173913	1.739130435	14.29347826	8.47826087	5.108695652	9.239130435	9.402173913	3.858695652	6.739130435	8.315217391	0.326086957	7.119565217	7.717391304	6.086956522	10.81521739	5.760869565	16.84782609	6.52173913	7.445652174	4.565217391	10.59782609	3.586956522	7.336956522	1.793478261	2.663043478	5.489130435	3.532608696	2.065217391	4.510869565	6.304347826	2.282608696	4.945652174	4.076086957	6.793478261	2.989130435	8.586956522	7.663043478	16.90217391	1.304347826	9.945652174	4.239130435	17.2826087	4.836956522	8.967391304	9.076086957	14.83695652	0.217391304
protist_Zotu62	14.29347826	2.336956522	6.304347826	7.065217391	12.77173913	2.717391304	11.25	3.206521739	13.36956522	1.25	12.2826087	5.97826087	9.130434783	1.467391304	9.72826087	2.826086957	7.445652174	1.684782609	9.510869565	12.5	10	1.086956522	4.619565217	20.65217391	7.391304348	2.282608696	9.456521739	6.684782609	6.358695652	3.260869565	9.619565217	0	1.956521739	4.130434783	11.19565217	4.02173913	13.26086957	3.586956522	9.402173913	6.467391304	19.18478261	4.836956522	11.14130435	4.076086957	6.630434783	3.47826087	9.184782609	0.815217391	14.67391304	0.489130435	6.413043478	12.5	13.75	8.043478261	13.31521739	6.684782609	8.369565217	4.02173913	12.82608696	0	10.27173913	0.434782609	8.206521739	5.380434783	10.92391304	7.119565217	9.891304348	16.52173913	2.5	9.456521739	0.27173913	31.08695652	1.195652174	10.10869565	10.59782609	38.47826087	3.206521739	11.14130435	10.48913043	49.94565217	3.152173913	6.52173913	16.68478261	4.130434783	0.380434783	7.608695652	12.66304348	2.77173913	1.52173913	5.97826087	5.163043478	1.413043478	0.760869565	5.97826087	3.804347826	8.804347826	1.195652174	10.54347826	2.173913043	11.08695652	0.543478261	7.391304348	2.445652174	14.67391304	2.5	9.184782609	18.58695652
protist_Zotu654	0.597826087	0	0	0	0	0.054347826	0.108695652	0.108695652	0	0.054347826	0.434782609	0.163043478	0.217391304	0	0.543478261	0	0.108695652	0	0.163043478	0	0.054347826	0.27173913	0.054347826	0	0	0	0	0.108695652	0.163043478	0	0	0	0	0.054347826	0	0.054347826	0.054347826	0	0.108695652	0.054347826	0.217391304	0	0.108695652	0	0.217391304	0.163043478	0.163043478	0.326086957	0.054347826	0	0.760869565	2.717391304	0	0	0.27173913	1.25	0	0	1.576086957	6.630434783	0.163043478	0	0.054347826	3.206521739	0	0	0	0.108695652	0	0.597826087	0	0	0.326086957	0	0.326086957	0.054347826	0.597826087	0.108695652	0.760869565	0.108695652	0.543478261	0	1.52173913	0	0	0.054347826	0.543478261	0	0	0	0.217391304	0	0	0	0.054347826	0	0.054347826	0.923913043	0.054347826	0.652173913	0.163043478	0.543478261	0	0.815217391	0	0	0
protist_Zotu77	75.97826087	0	1.52173913	0	85.76086957	0.054347826	9.619565217	2.77173913	97.44565217	0	6.467391304	4.782608696	16.14130435	0	0.380434783	2.336956522	15	0.108695652	0.163043478	90.05434783	61.08695652	0.163043478	0.163043478	1.684782609	60.54347826	0	5.543478261	6.358695652	10.92391304	0.108695652	7.554347826	0	1.032608696	3.967391304	8.913043478	1.413043478	22.88043478	2.554347826	7.934782609	51.90217391	15.05434783	2.880434783	9.72826087	0	10.59782609	3.206521739	3.75	0	13.85869565	0.054347826	5.815217391	4.72826087	15.54347826	6.358695652	9.02173913	2.77173913	9.836956522	0.054347826	8.152173913	0	4.510869565	0.217391304	7.282608696	5.597826087	14.02173913	4.402173913	6.739130435	12.17391304	0.054347826	4.565217391	0	11.41304348	0.054347826	0.380434783	3.152173913	24.29347826	0.054347826	11.25	10.81521739	21.08695652	0.054347826	6.739130435	9.510869565	5.597826087	0.163043478	3.532608696	7.880434783	2.77173913	0	4.673913043	5.815217391	0	0	4.673913043	2.934782609	7.608695652	0.054347826	8.260869565	0.108695652	9.673913043	0.054347826	8.75	0.217391304	7.554347826	0.054347826	14.13043478	0.380434783
protist_Zotu78	3.260869565	3.641304348	8.586956522	10.16304348	5.380434783	0.326086957	3.804347826	5.706521739	5.652173913	1.358695652	13.64130435	7.663043478	7.989130435	0.380434783	14.23913043	3.804347826	5.706521739	0.97826087	14.72826087	7.173913043	2.282608696	0.163043478	6.413043478	12.33695652	5.217391304	1.358695652	8.47826087	4.673913043	1.684782609	2.989130435	20.70652174	0	0.815217391	7.336956522	11.57608696	6.413043478	1.304347826	1.739130435	4.402173913	3.206521739	2.717391304	1.195652174	13.75	1.847826087	1.413043478	3.260869565	17.11956522	0.217391304	2.336956522	0.054347826	17.44565217	2.173913043	4.184782609	9.239130435	9.239130435	2.934782609	2.880434783	5.217391304	7.282608696	0	2.336956522	0.326086957	15.38043478	6.25	0.923913043	7.934782609	13.20652174	1.902173913	1.467391304	21.19565217	0.054347826	4.293478261	0.163043478	5.217391304	5	2.77173913	1.576086957	4.076086957	4.891304348	3.641304348	2.173913043	2.934782609	3.586956522	1.086956522	0.054347826	4.184782609	4.347826087	0.815217391	1.304347826	4.293478261	2.22826087	1.413043478	0.108695652	6.413043478	1.793478261	4.456521739	1.086956522	3.097826087	0.217391304	4.782608696	0	2.445652174	0.597826087	7.065217391	1.847826087	5.434782609	0.97826087
protist_Zotu91	6.793478261	3.913043478	0	4.293478261	8.47826087	4.456521739	5.434782609	1.956521739	6.847826087	2.554347826	5.434782609	5.326086957	4.076086957	2.445652174	9.836956522	2.5	4.239130435	1.467391304	7.880434783	12.11956522	5.217391304	2.445652174	5.97826087	4.510869565	7.5	2.445652174	11.41304348	3.097826087	5.434782609	2.010869565	10.92391304	0	9.782608696	4.02173913	9.347826087	1.467391304	4.02173913	1.25	5.27173913	2.989130435	8.532608696	1.684782609	5.434782609	0.27173913	5.869565217	1.630434783	5.815217391	0.923913043	7.173913043	0.054347826	4.891304348	2.5	6.956521739	7.934782609	5.815217391	3.043478261	4.565217391	6.086956522	4.293478261	0.054347826	1.141304348	1.847826087	3.858695652	1.358695652	2.608695652	3.47826087	8.043478261	4.02173913	2.282608696	6.52173913	0	3.858695652	2.934782609	1.358695652	1.793478261	4.565217391	5.108695652	4.293478261	3.043478261	7.717391304	4.510869565	3.913043478	3.423913043	1.684782609	0.054347826	4.347826087	4.510869565	1.086956522	1.684782609	4.184782609	3.47826087	0.543478261	1.576086957	2.717391304	2.010869565	6.793478261	3.206521739	3.315217391	4.402173913	9.02173913	2.989130435	2.663043478	10.27173913	7.282608696	3.804347826	3.858695652	23.04347826
protist_Zotu514	0	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0	0	0	0	0	0	0	0	0	0	0.27173913	0	0	0	0.489130435	0	0	0	0.760869565	0	0	0	0.054347826	0	0	0	0.489130435	0	0	0.054347826	0	0	0	16.63043478	0	0	0	0.652173913	0	0	0	0	0	0	0	0	0.815217391	0	0	0	0.489130435	0	0	0.597826087	0	0	0	0	0	0	0.054347826	0.108695652	0	0	0.217391304	0.054347826	0	0	0.054347826	1.25	0.163043478	0	0	1.413043478	0	0	0.489130435	0.054347826	0	0	0.108695652	0	0	0	0.380434783	0	0	0	0.380434783	0	0	0	0
protist_Zotu2	165.0543478	810.7608696	35.92391304	13.64130435	110.326087	850.2717391	267.6630435	10.70652174	98.09782609	661.7934783	237.5543478	58.9673913	52.7173913	1018.804348	106.7934783	8.858695652	77.55434783	1451.847826	65.70652174	43.26086957	765.4347826	948.1521739	10.32608696	3.858695652	312.7173913	1126.032609	50.97826087	45.86956522	923.9673913	1252.5	115.6521739	0	1108.641304	984.9456522	318.4782609	2.282608696	37.17391304	1474.891304	178.3695652	13.58695652	33.36956522	1312.554348	274.1847826	7.663043478	91.08695652	1359.456522	91.63043478	1.847826087	133.8586957	459.0217391	107.2282609	36.68478261	127.5543478	212.8804348	302.7173913	1.141304348	98.20652174	564.6195652	167.8804348	0.326086957	49.89130435	1100.271739	154.1847826	6.467391304	72.06521739	25.70652174	45.2173913	82.66304348	815.5434783	95.43478261	0.706521739	26.30434783	40.05434783	46.30434783	1.793478261	35.32608696	177.4456522	82.11956522	4.130434783	28.42391304	102.9891304	113.0434783	3.804347826	298.2065217	13.42391304	260.4891304	1.467391304	249.2391304	91.0326087	191.0869565	12.66304348	503.6956522	69.18478261	202.9347826	6.304347826	123.9673913	20.70652174	539.2934783	1.086956522	104.5108696	15.86956522	76.63043478	13.31521739	96.0326087	18.47826087	70.92391304	3.097826087
protist_Zotu105	16.30434783	0.923913043	1.467391304	9.619565217	10.54347826	1.304347826	5.597826087	0.760869565	6.467391304	0.380434783	6.467391304	3.097826087	1.195652174	0.543478261	0.326086957	1.141304348	5.054347826	0	0.27173913	7.554347826	8.152173913	0.706521739	0.108695652	0.380434783	12.17391304	0.054347826	2.77173913	10.38043478	4.72826087	0	0.706521739	0	6.576086957	0.434782609	0.923913043	2.717391304	4.402173913	0.760869565	1.358695652	6.413043478	6.25	0.543478261	1.467391304	0.054347826	5.760869565	0.97826087	1.413043478	2.336956522	5.760869565	0	0.706521739	2.391304348	2.336956522	0.760869565	0.706521739	1.52173913	5.543478261	0.434782609	1.032608696	0	1.902173913	0	0.706521739	3.043478261	1.576086957	0.326086957	1.684782609	1.413043478	0.380434783	1.304347826	0.054347826	4.239130435	0.597826087	14.83695652	0.97826087	4.184782609	0.108695652	2.119565217	3.315217391	2.336956522	0.163043478	2.282608696	0.923913043	2.336956522	0.108695652	4.836956522	2.119565217	3.913043478	0.815217391	6.467391304	1.576086957	10.86956522	0.815217391	3.804347826	1.413043478	2.717391304	0.054347826	3.043478261	1.684782609	9.619565217	0.380434783	3.532608696	1.304347826	1.630434783	0.434782609	2.5	7.173913043
protist_Zotu152	4.184782609	0	0.054347826	1.467391304	2.880434783	0	0.652173913	0.108695652	2.010869565	0	0.326086957	2.391304348	5.489130435	0.054347826	0.108695652	0.760869565	3.423913043	0.054347826	0.108695652	3.206521739	1.956521739	0.706521739	0.108695652	4.945652174	7.989130435	0	1.358695652	0.923913043	3.315217391	0	0.163043478	0	9.130434783	0.217391304	1.086956522	4.347826087	7.065217391	0.326086957	0.380434783	2.77173913	10.05434783	0.108695652	0.97826087	0.652173913	5.163043478	0.326086957	1.467391304	0.054347826	3.858695652	0	0.326086957	0.652173913	1.467391304	0.217391304	0.760869565	0.434782609	7.989130435	0.108695652	0.434782609	0	5.815217391	0	2.010869565	0.543478261	9.782608696	2.065217391	0.108695652	4.891304348	0	0.217391304	0	4.184782609	0	1.086956522	0.652173913	2.445652174	0.054347826	0.760869565	1.847826087	1.902173913	0	0.815217391	1.793478261	1.195652174	0.108695652	0.543478261	0.652173913	1.52173913	0	0.434782609	0.163043478	22.06521739	0	0.543478261	0.27173913	6.467391304	0.054347826	0.380434783	0.108695652	1.576086957	0	0.326086957	0.326086957	2.608695652	0	0.380434783	0
protist_Zotu169	0.27173913	2.391304348	4.402173913	2.445652174	0.054347826	0.706521739	0.108695652	28.31521739	0.108695652	1.684782609	0.543478261	2.77173913	0.108695652	0.434782609	0.326086957	2.608695652	0.815217391	0.380434783	0.108695652	1.576086957	0.380434783	0.108695652	0.108695652	4.945652174	0.652173913	0.706521739	0.652173913	3.315217391	0.163043478	0.380434783	0.163043478	0	0	0.326086957	0.054347826	5.597826087	0.489130435	0.163043478	0.054347826	1.25	0.326086957	0.326086957	0	0.489130435	0.054347826	0.217391304	0.217391304	0	0.163043478	0	0.217391304	0.054347826	0.163043478	0.108695652	0.217391304	0.380434783	0.108695652	0.760869565	0.108695652	0	0.217391304	0	0.054347826	0.652173913	1.902173913	0.326086957	0.217391304	1.032608696	0.108695652	0.869565217	0	0.108695652	0.597826087	5.923913043	4.347826087	0.543478261	0.815217391	1.684782609	12.22826087	0.652173913	0.434782609	3.097826087	10.97826087	0.054347826	0.054347826	1.195652174	2.880434783	0.054347826	0.163043478	3.75	0.97826087	0.760869565	0.217391304	2.826086957	1.576086957	0.380434783	0.217391304	1.52173913	0	0.27173913	0.108695652	1.195652174	0	0.27173913	0.27173913	0.706521739	0.27173913
protist_Zotu181	0	17.60869565	0	0	0	21.90217391	0	0.054347826	0.054347826	25.16304348	0.054347826	0	0	21.14130435	1.847826087	0	0	5.217391304	2.77173913	0	0.217391304	16.52173913	1.739130435	0	0	5.434782609	0.108695652	0	0	6.902173913	0.706521739	0	0.597826087	1.902173913	0.054347826	0	0	0	0.054347826	0	0	0.054347826	0	0	0	0.108695652	0.054347826	0	0	0	0.652173913	0	0	0.489130435	0	0	0	11.4673913	0.054347826	0	0	0.163043478	0	0	0	0	0.434782609	0	1.684782609	0.326086957	0	0	4.402173913	0	0	0	2.717391304	0	0	0	4.130434783	0	0	0	1.25	0	0	0	1.902173913	0	0	0	1.52173913	0	0	0	1.467391304	0	0.054347826	0	0.760869565	0	0.054347826	0	2.717391304	0	0
protist_Zotu300	12.11956522	0.054347826	15	0	8.913043478	0	1.630434783	0.108695652	4.619565217	0	6.576086957	0.108695652	0.108695652	0	0.380434783	0	1.793478261	0	0.217391304	3.260869565	5.108695652	0.163043478	0.380434783	0.108695652	7.282608696	0.054347826	0.97826087	0.163043478	2.826086957	0	0.380434783	0	3.804347826	0.27173913	0.489130435	0	1.25	0.217391304	0.543478261	4.891304348	0.97826087	0.163043478	1.358695652	0	0.489130435	0.597826087	0.27173913	0	1.847826087	0	0.326086957	0	1.195652174	0.760869565	0.054347826	0.108695652	0.054347826	0.054347826	0.434782609	0	1.413043478	0	0.489130435	0	3.586956522	0.054347826	0	0.652173913	0	0.27173913	0.163043478	0.108695652	0	0.108695652	0.489130435	0.869565217	0	0.326086957	0.489130435	0.054347826	0	0.760869565	0.27173913	0.27173913	0	0.326086957	0	0	0	0.326086957	0	0	0	1.902173913	0	0.108695652	0	0.217391304	0	0	0	0.706521739	0	1.086956522	0	0.27173913	0.054347826
protist_Zotu309	1.467391304	0	0	0.923913043	0.597826087	0	0.27173913	0.217391304	0.380434783	0	0.543478261	5.217391304	0	0	0	0.597826087	0	0	0	6.902173913	0.434782609	0.489130435	0	1.304347826	0.760869565	0	0.326086957	6.956521739	0.869565217	0	0.054347826	0	2.989130435	0.054347826	0.380434783	3.695652174	0.326086957	0.054347826	0.054347826	2.22826087	0	0.054347826	0.652173913	0.217391304	0.054347826	0.27173913	0.108695652	0	0.163043478	0	0	0.163043478	0.054347826	0.108695652	0.380434783	0.108695652	0.108695652	0	0.163043478	0	0.108695652	0	0.217391304	0.706521739	0.163043478	0.054347826	1.52173913	0.054347826	0	0	0	1.739130435	0	0.108695652	0.326086957	1.413043478	0	0.054347826	0.27173913	0.543478261	0	0.054347826	0.054347826	0	0	0.27173913	0	0	0	0.108695652	0	0.108695652	0	0.489130435	0	6.630434783	0	0	1.576086957	3.967391304	0	0.054347826	0.326086957	16.63043478	0	0	1.467391304
protist_Zotu35	13.85869565	1.032608696	2.445652174	63.47826087	9.184782609	0.97826087	3.260869565	101.4130435	6.304347826	0.760869565	5.27173913	57.98913043	1.630434783	1.25	1.467391304	4.836956522	6.141304348	0.923913043	0.815217391	22.11956522	7.065217391	2.663043478	0.97826087	47.55434783	30.27173913	0.434782609	6.52173913	23.09782609	11.79347826	0.760869565	1.902173913	0	41.35869565	1.684782609	3.695652174	37.33695652	2.826086957	1.467391304	1.25	29.29347826	6.902173913	1.086956522	1.847826087	31.08695652	2.554347826	0.652173913	3.206521739	0.163043478	2.880434783	0.054347826	5.054347826	1.793478261	2.119565217	3.423913043	2.826086957	1.141304348	2.77173913	0.652173913	1.032608696	0	4.402173913	0.108695652	1.739130435	14.7826087	9.184782609	3.152173913	4.402173913	4.130434783	0.217391304	1.793478261	0	5.97826087	1.358695652	13.9673913	4.72826087	4.402173913	3.75	4.673913043	3.260869565	3.152173913	3.206521739	3.369565217	4.565217391	8.641304348	0.108695652	4.619565217	0.706521739	5.434782609	1.032608696	6.304347826	1.25	10.27173913	0.326086957	4.510869565	0.597826087	4.782608696	1.141304348	1.413043478	8.206521739	3.315217391	1.630434783	1.25	8.315217391	5.815217391	2.880434783	1.25	5.869565217
protist_Zotu36	0	111.1413043	0	0	0	142.4456522	0	0.815217391	0	166.3043478	0	0	0	117.7173913	2.22826087	0	0.108695652	26.19565217	1.195652174	0	0.380434783	67.01086957	1.141304348	0	0.108695652	30	0	0	0.27173913	38.47826087	0.27173913	0	4.130434783	6.141304348	0.054347826	0	0.054347826	0.326086957	0.054347826	0.054347826	0.054347826	0.163043478	0	0	0	0.380434783	0	0.543478261	0	0	0.326086957	0.054347826	0.054347826	0.217391304	0.054347826	0	0.108695652	62.39130435	0	0	0	0.054347826	0	0	0	0	0.815217391	0	2.5	0.597826087	0	0	16.41304348	0	0.054347826	0	13.85869565	0.054347826	0	0	23.31521739	0	0	0	2.282608696	0.108695652	0	0.054347826	2.554347826	0	0	0	4.02173913	0	0	0	5.054347826	0.543478261	0	0	4.945652174	0	0	0	2.119565217	0	0
protist_Zotu70	0.108695652	0	0	22.22826087	0.054347826	0	0.217391304	12.82608696	0.217391304	0	0.326086957	13.75	0.054347826	0	0	0.760869565	0.054347826	0	0	4.456521739	0	0.054347826	0	44.72826087	0	0	0.326086957	7.119565217	0	0	0.217391304	0	0.054347826	0.163043478	0.217391304	12.66304348	0.054347826	0.108695652	0.326086957	3.097826087	0.163043478	0.054347826	0.163043478	3.913043478	0.489130435	0.054347826	0.380434783	0	0	0	0.108695652	0.27173913	0	0.163043478	0.434782609	0.652173913	0.108695652	0	0.217391304	0	0.217391304	0.054347826	0.054347826	2.391304348	0.054347826	0.326086957	2.22826087	0.652173913	0	0.108695652	0	1.032608696	0	3.315217391	3.369565217	1.195652174	0	0	4.293478261	0.97826087	0	0	8.315217391	0.869565217	0	0.217391304	1.141304348	0.108695652	0	0	1.358695652	5.27173913	0	0	2.119565217	1.467391304	0	0.163043478	11.25	1.304347826	0	0.054347826	5.706521739	10.54347826	0	0	9.402173913
